Order_ID,Order_Date,Customer_ID,Product_ID,Warehouse_ID,Quantity,Priority,Order_Status,Unit_Price,Order_Value,Shipment_ID,Supplier_ID,Origin_Warehouse_ID,Destination_City,Shipping_Mode,Shipping_Date,Expected_Delivery_Date,Actual_Delivery_Date,Shipment_Status,Delay_Days,Freight_Cost,Product_Name,Category,Unit_Weight_Kg,Supplier_ID_product,Supplier_Name,Country,City,Lead_Time_Days,Supplier_Rating,Unit_Cost_Index,Warehouse_Name,City_warehouse,State,Capacity_Units,Order_Lead_Time_Days,Shipping_Duration_Days,On_Time_Delivery
ORD010896,2025-09-27,CUST00044,PROD0005,WH08,246,Standard,Delivered,1057.71,260196.66,SHIP010896,SUP037,WH08,Mumbai,Sea,2025-09-28,2025-10-23,2025-10-24,Delivered Late,1,386.56,Product_0005,Consumer Goods,1.5,SUP037,Supplier_037,China,Berlin,19,4.8,0.84,Warehouse_08,Kolkata,West Bengal,92258,27,26,No
ORD010897,2025-08-04,CUST02925,PROD0001,WH09,68,Critical,In Transit,2387.84,162373.12,SHIP010897,SUP022,WH09,Hyderabad,Road,2025-08-04,2025-08-23,2025-08-26,Delivered Late,3,197.73,Product_0001,Industrial,20.97,SUP022,Supplier_022,Japan,Shanghai,15,3.7,1.17,Warehouse_09,Ahmedabad,Gujarat,59986,22,22,No
ORD010898,2025-07-09,CUST02271,PROD0111,WH06,58,Standard,Cancelled,224.01,12992.58,SHIP010898,SUP040,WH06,Pune,Road,2025-07-09,2025-07-15,2025-07-18,Delivered Late,3,447.83,Product_0111,Automotive,2.77,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_06,Pune,Maharashtra,51480,9,9,No
ORD010899,2025-03-16,CUST02950,PROD0073,WH07,76,Express,Delivered,2148.16,163260.16,SHIP010899,SUP004,WH07,Pune,Road,2025-03-17,2025-04-06,2025-04-13,Delivered Late,7,299.27,Product_0073,Industrial,16.72,SUP004,Supplier_004,Thailand,Tokyo,10,3.1,1.07,Warehouse_07,Delhi,Delhi,88836,28,27,No
ORD010900,2026-05-25,CUST01289,PROD0106,WH06,111,Standard,Backordered,305.91,33956.01,SHIP010900,SUP028,WH06,Kolkata,Road,2026-05-27,2026-06-12,2026-06-12,Delivered On Time,0,103.56,Product_0106,Electronics,6.39,SUP028,Supplier_028,China,Hanoi,9,3.9,0.93,Warehouse_06,Pune,Maharashtra,51480,18,16,Yes
ORD010901,2026-08-02,CUST02319,PROD0010,WH06,112,Express,Backordered,303.44,33985.28,SHIP010901,SUP037,WH06,Hyderabad,Air,2026-08-02,2026-08-25,2026-08-26,Delivered Late,1,1231.74,Product_0010,Electronics,13.93,SUP037,Supplier_037,China,Berlin,19,4.8,0.84,Warehouse_06,Pune,Maharashtra,51480,24,24,No
ORD010902,2025-04-03,CUST02260,PROD0186,WH02,222,Standard,Delivered,1818.41,403687.02,SHIP010902,SUP003,WH02,Pune,Road,2025-04-06,2025-04-29,2025-04-29,Delivered On Time,0,351.88,Product_0186,Consumer Goods,17.07,SUP003,Supplier_003,Germany,Bengaluru,17,3.6,1.29,Warehouse_02,Vijayawada,Andhra Pradesh,96218,26,23,Yes
ORD010903,2025-02-22,CUST01520,PROD0065,WH05,206,Standard,In Transit,1880.28,387337.68,SHIP010903,SUP031,WH05,Chennai,Road,2025-02-22,2025-02-27,2025-02-27,Delivered On Time,0,251.18,Product_0065,Home Appliances,3.29,SUP031,Supplier_031,USA,Pune,3,3.7,1.12,Warehouse_05,Mumbai,Maharashtra,76373,5,5,Yes
ORD010904,2026-05-11,CUST01411,PROD0188,WH06,72,Standard,In Transit,1054.33,75911.76,SHIP010904,SUP010,WH06,Bengaluru,Road,2026-05-12,2026-06-06,2026-06-06,Delivered On Time,0,411.06,Product_0188,Consumer Goods,14.93,SUP010,Supplier_010,Vietnam,Tokyo,23,3.5,1.01,Warehouse_06,Pune,Maharashtra,51480,26,25,Yes
ORD010905,2025-04-04,CUST02295,PROD0148,WH10,2,Standard,In Transit,2425.15,4850.3,SHIP010905,SUP022,WH10,Pune,Road,2025-04-06,2025-05-02,2025-05-09,Delivered Late,7,355.39,Product_0148,Industrial,22.43,SUP022,Supplier_022,Japan,Shanghai,15,3.7,1.17,Warehouse_10,Jaipur,Rajasthan,44160,35,33,No
ORD010906,2025-08-17,CUST02996,PROD0058,WH05,189,Standard,Cancelled,1746.39,330067.71,SHIP010906,SUP002,WH05,Bengaluru,Road,2025-08-18,2025-09-16,2025-09-23,Delivered Late,7,373.56,Product_0058,Industrial,24.5,SUP002,Supplier_002,USA,Shanghai,18,3.0,0.86,Warehouse_05,Mumbai,Maharashtra,76373,37,36,No
ORD010907,2025-09-07,CUST00821,PROD0171,WH04,40,Standard,Backordered,1167.29,46691.6,SHIP010907,SUP016,WH04,Pune,Road,2025-09-10,2025-10-13,2025-10-20,Delivered Late,7,159.56,Product_0171,Industrial,2.96,SUP016,Supplier_016,Vietnam,Berlin,26,4.4,0.88,Warehouse_04,Bengaluru,Karnataka,94055,43,40,No
ORD010908,2026-01-26,CUST02120,PROD0157,WH12,171,Critical,Delivered,1579.06,270019.26,SHIP010908,SUP028,WH12,Kolkata,Road,2026-01-29,2026-02-08,2026-02-08,Delivered On Time,0,208.25,Product_0157,Home Appliances,20.45,SUP028,Supplier_028,China,Hanoi,9,3.9,0.93,Warehouse_12,Coimbatore,Tamil Nadu,84929,13,10,Yes
ORD010909,2025-07-01,CUST02343,PROD0002,WH06,48,Standard,In Transit,1848.67,88736.16,SHIP010909,SUP029,WH06,Kolkata,Road,2025-07-03,2025-07-21,2025-07-21,Delivered On Time,0,331.78,Product_0002,Automotive,11.77,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_06,Pune,Maharashtra,51480,20,18,Yes
ORD010910,2025-09-24,CUST00171,PROD0154,WH06,200,Standard,Backordered,1391.33,278266.0,SHIP010910,SUP020,WH06,Bengaluru,Rail,2025-09-24,2025-11-04,2025-11-04,Delivered On Time,0,326.77,Product_0154,Electronics,10.01,SUP020,Supplier_020,USA,Mumbai,30,3.9,0.94,Warehouse_06,Pune,Maharashtra,51480,41,41,Yes
ORD010911,2025-10-08,CUST00246,PROD0059,WH08,57,Standard,Delivered,1577.92,89941.44,SHIP010911,SUP010,WH08,Vijayawada,Road,2025-10-10,2025-11-04,2025-11-11,Delivered Late,7,379.74,Product_0059,Industrial,12.37,SUP010,Supplier_010,Vietnam,Tokyo,23,3.5,1.01,Warehouse_08,Kolkata,West Bengal,92258,34,32,No
ORD010912,2025-03-24,CUST01165,PROD0105,WH08,196,Critical,Delivered,887.02,173855.92,SHIP010912,SUP008,WH08,Delhi,Rail,2025-03-26,2025-05-03,2025-05-05,Delivered Late,2,322.29,Product_0105,Industrial,1.01,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_08,Kolkata,West Bengal,92258,42,40,No
ORD010913,2025-07-05,CUST01640,PROD0001,WH10,12,Express,Delivered,2387.84,28654.08,SHIP010913,SUP022,WH10,Hyderabad,Road,2025-07-05,2025-07-29,2025-07-31,Delivered Late,2,298.94,Product_0001,Industrial,20.97,SUP022,Supplier_022,Japan,Shanghai,15,3.7,1.17,Warehouse_10,Jaipur,Rajasthan,44160,26,26,No
ORD010914,2026-07-21,CUST00617,PROD0031,WH01,179,Standard,Backordered,190.36,34074.44,SHIP010914,SUP017,WH01,Hyderabad,Road,2026-07-21,2026-08-25,2026-08-30,Delivered Late,5,81.26,Product_0031,Electronics,21.93,SUP017,Supplier_017,Japan,Tokyo,28,4.5,0.82,Warehouse_01,Hyderabad,Telangana,50678,40,40,No
ORD010915,2026-06-15,CUST00240,PROD0038,WH02,74,Standard,Delivered,1613.57,119404.18,SHIP010915,SUP006,WH02,Chennai,Road,2026-06-15,2026-07-19,2026-07-19,Delivered On Time,0,425.19,Product_0038,Electronics,5.4,SUP006,Supplier_006,Germany,Delhi,25,4.2,1.29,Warehouse_02,Vijayawada,Andhra Pradesh,96218,34,34,Yes
ORD010916,2025-12-14,CUST01957,PROD0022,WH11,29,Standard,Backordered,1545.39,44816.31,SHIP010916,SUP040,WH11,Delhi,Road,2025-12-14,2025-12-28,2025-12-28,Delivered On Time,0,182.99,Product_0022,Automotive,9.02,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,14,14,Yes
ORD010917,2026-02-27,CUST02359,PROD0194,WH01,92,Critical,Delivered,2029.23,186689.16,SHIP010917,SUP028,WH01,Kolkata,Rail,2026-02-27,2026-03-16,2026-03-23,Delivered Late,7,168.44,Product_0194,Home Appliances,24.13,SUP028,Supplier_028,China,Hanoi,9,3.9,0.93,Warehouse_01,Hyderabad,Telangana,50678,24,24,No
ORD010918,2026-03-30,CUST01440,PROD0175,WH10,285,Standard,Cancelled,2436.37,694365.45,SHIP010918,SUP001,WH10,Mumbai,Air,2026-03-30,2026-04-17,2026-04-20,Delivered Late,3,709.23,Product_0175,Industrial,3.94,SUP001,Supplier_001,Thailand,Chennai,16,4.5,1.23,Warehouse_10,Jaipur,Rajasthan,44160,21,21,No
ORD010919,2025-09-24,CUST00398,PROD0001,WH07,107,Standard,Delivered,2387.84,255498.88,SHIP010919,SUP022,WH07,Hyderabad,Rail,2025-09-24,2025-10-15,2025-10-15,Delivered On Time,0,289.27,Product_0001,Industrial,20.97,SUP022,Supplier_022,Japan,Shanghai,15,3.7,1.17,Warehouse_07,Delhi,Delhi,88836,21,21,Yes
ORD010920,2026-05-22,CUST01857,PROD0088,WH08,247,Express,Delivered,2375.9,586847.3,SHIP010920,SUP006,WH08,Kolkata,Air,2026-05-24,2026-06-28,2026-06-28,Delivered On Time,0,774.99,Product_0088,Consumer Goods,20.01,SUP006,Supplier_006,Germany,Delhi,25,4.2,1.29,Warehouse_08,Kolkata,West Bengal,92258,37,35,Yes
ORD010921,2025-05-22,CUST00923,PROD0178,WH03,256,Standard,In Transit,1347.2,344883.2,SHIP010921,SUP028,WH03,Bengaluru,Road,2025-05-25,2025-06-07,2025-06-08,Delivered Late,1,227.37,Product_0178,Industrial,1.39,SUP028,Supplier_028,China,Hanoi,9,3.9,0.93,Warehouse_03,Chennai,Tamil Nadu,83230,17,14,No
ORD010922,2025-11-12,CUST00792,PROD0164,WH03,98,Standard,In Transit,713.19,69892.62,SHIP010922,SUP023,WH03,Vijayawada,Rail,2025-11-12,2025-11-29,2025-11-29,Delivered On Time,0,278.69,Product_0164,Consumer Goods,7.07,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_03,Chennai,Tamil Nadu,83230,17,17,Yes
ORD010923,2025-08-20,CUST01907,PROD0173,WH07,46,Standard,Delivered,1465.39,67407.94,SHIP010923,SUP019,WH07,Kolkata,Road,2025-08-21,2025-10-01,2025-10-04,Delivered Late,3,88.83,Product_0173,Industrial,7.29,SUP019,Supplier_019,China,Delhi,30,4.5,1.32,Warehouse_07,Delhi,Delhi,88836,45,44,No
ORD010924,2025-10-24,CUST01905,PROD0164,WH08,20,Standard,Delivered,713.19,14263.8,SHIP010924,SUP023,WH08,Mumbai,Air,2025-10-25,2025-11-09,2025-11-10,Delivered Late,1,589.81,Product_0164,Consumer Goods,7.07,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_08,Kolkata,West Bengal,92258,17,16,No
ORD010925,2026-07-26,CUST02070,PROD0162,WH06,59,Critical,Delivered,2254.38,133008.42,SHIP010925,SUP013,WH06,Mumbai,Road,2026-07-26,2026-08-17,2026-08-20,Delivered Late,3,423.44,Product_0162,Automotive,13.96,SUP013,Supplier_013,Vietnam,Bengaluru,20,4.8,0.75,Warehouse_06,Pune,Maharashtra,51480,25,25,No
ORD010926,2025-01-22,CUST00813,PROD0009,WH08,240,Standard,Backordered,50.77,12184.8,SHIP010926,SUP021,WH08,Vijayawada,Air,2025-01-22,2025-03-03,2025-03-03,Delivered On Time,0,1588.4,Product_0009,Electronics,24.92,SUP021,Supplier_021,Japan,Bengaluru,30,4.0,1.06,Warehouse_08,Kolkata,West Bengal,92258,40,40,Yes
ORD010927,2026-01-19,CUST00904,PROD0110,WH02,36,Express,In Transit,266.29,9586.44,SHIP010927,SUP014,WH02,Pune,Rail,2026-01-21,2026-02-14,2026-02-14,Delivered On Time,0,418.13,Product_0110,Consumer Goods,13.35,SUP014,Supplier_014,Germany,Tokyo,17,3.8,1.06,Warehouse_02,Vijayawada,Andhra Pradesh,96218,26,24,Yes
ORD010928,2025-05-06,CUST01731,PROD0084,WH07,1,Standard,Delivered,41.93,41.93,SHIP010928,SUP011,WH07,Vijayawada,Road,2025-05-07,2025-06-05,2025-06-12,Delivered Late,7,289.59,Product_0084,Automotive,9.17,SUP011,Supplier_011,Thailand,Shanghai,18,4.4,1.24,Warehouse_07,Delhi,Delhi,88836,37,36,No
ORD010929,2025-04-13,CUST00832,PROD0132,WH12,183,Express,In Transit,1239.17,226768.11,SHIP010929,SUP011,WH12,Hyderabad,Road,2025-04-15,2025-05-12,2025-05-13,Delivered Late,1,340.12,Product_0132,Electronics,3.28,SUP011,Supplier_011,Thailand,Shanghai,18,4.4,1.24,Warehouse_12,Coimbatore,Tamil Nadu,84929,30,28,No
ORD010930,2025-04-20,CUST01395,PROD0063,WH05,85,Critical,Cancelled,715.86,60848.1,SHIP010930,SUP038,WH05,Vijayawada,Air,2025-04-20,2025-05-05,2025-05-07,Delivered Late,2,1019.94,Product_0063,Electronics,1.99,SUP038,Supplier_038,USA,Mumbai,10,4.6,1.04,Warehouse_05,Mumbai,Maharashtra,76373,17,17,No
ORD010931,2026-07-24,CUST01967,PROD0132,WH06,82,Standard,Delivered,1239.17,101611.94,SHIP010931,SUP011,WH06,Chennai,Road,2026-07-25,2026-08-16,2026-08-26,Delivered Late,10,238.94,Product_0132,Electronics,3.28,SUP011,Supplier_011,Thailand,Shanghai,18,4.4,1.24,Warehouse_06,Pune,Maharashtra,51480,33,32,No
ORD010932,2026-04-17,CUST01045,PROD0133,WH07,159,Critical,Delivered,43.21,6870.39,SHIP010932,SUP038,WH07,Mumbai,Road,2026-04-20,2026-05-07,2026-05-14,Delivered Late,7,239.34,Product_0133,Automotive,7.17,SUP038,Supplier_038,USA,Mumbai,10,4.6,1.04,Warehouse_07,Delhi,Delhi,88836,27,24,No
ORD010933,2025-03-06,CUST02555,PROD0138,WH09,248,Express,In Transit,1628.29,403815.92,SHIP010933,SUP034,WH09,Kolkata,Road,2025-03-08,2025-04-08,2025-04-09,Delivered Late,1,390.25,Product_0138,Home Appliances,24.66,SUP034,Supplier_034,Vietnam,Bengaluru,26,3.0,0.92,Warehouse_09,Ahmedabad,Gujarat,59986,34,32,No
ORD010934,2026-04-17,CUST02208,PROD0108,WH07,228,Standard,Delivered,1907.35,434875.8,SHIP010934,SUP009,WH07,Mumbai,Rail,2026-04-19,2026-05-09,2026-05-10,Delivered Late,1,242.45,Product_0108,Consumer Goods,22.39,SUP009,Supplier_009,China,Delhi,10,3.5,0.89,Warehouse_07,Delhi,Delhi,88836,23,21,No
ORD010935,2026-07-24,CUST00744,PROD0172,WH12,49,Standard,Delivered,893.08,43760.92,SHIP010935,SUP040,WH12,Bengaluru,Road,2026-07-26,2026-08-11,2026-08-12,Delivered Late,1,174.57,Product_0172,Consumer Goods,15.3,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_12,Coimbatore,Tamil Nadu,84929,19,17,No
ORD010936,2025-03-17,CUST00813,PROD0040,WH11,287,Standard,Cancelled,1370.86,393436.82,SHIP010936,SUP003,WH11,Hyderabad,Road,2025-03-18,2025-04-12,2025-04-22,Delivered Late,10,131.7,Product_0040,Industrial,0.46,SUP003,Supplier_003,Germany,Bengaluru,17,3.6,1.29,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,36,35,No
ORD010937,2025-01-19,CUST01580,PROD0036,WH01,212,Standard,Delivered,1445.05,306350.6,SHIP010937,SUP040,WH01,Pune,Rail,2025-01-21,2025-01-28,2025-01-28,Delivered On Time,0,198.31,Product_0036,Industrial,15.55,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_01,Hyderabad,Telangana,50678,9,7,Yes
ORD010938,2026-01-19,CUST01376,PROD0035,WH05,139,Standard,Cancelled,2351.47,326854.33,SHIP010938,SUP040,WH05,Bengaluru,Road,2026-01-22,2026-01-31,2026-02-10,Delivered Late,10,288.9,Product_0035,Automotive,18.9,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_05,Mumbai,Maharashtra,76373,22,19,No
ORD010939,2025-07-09,CUST02228,PROD0059,WH11,104,Standard,Cancelled,1577.92,164103.68,SHIP010939,SUP010,WH11,Hyderabad,Rail,2025-07-11,2025-08-07,2025-08-14,Delivered Late,7,192.78,Product_0059,Industrial,12.37,SUP010,Supplier_010,Vietnam,Tokyo,23,3.5,1.01,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,36,34,No
ORD010940,2025-12-26,CUST01651,PROD0193,WH11,65,Standard,Delivered,950.51,61783.15,SHIP010940,SUP023,WH11,Kolkata,Rail,2025-12-27,2026-01-18,2026-01-19,Delivered Late,1,237.36,Product_0193,Home Appliances,20.78,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,24,23,No
ORD010941,2026-03-28,CUST02261,PROD0116,WH11,145,Standard,Delivered,217.15,31486.75,SHIP010941,SUP037,WH11,Hyderabad,Road,2026-03-28,2026-04-27,2026-05-04,Delivered Late,7,385.35,Product_0116,Consumer Goods,9.49,SUP037,Supplier_037,China,Berlin,19,4.8,0.84,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,37,37,No
ORD010942,2025-03-20,CUST00530,PROD0031,WH04,28,Standard,Delivered,190.36,5330.08,SHIP010942,SUP017,WH04,Pune,Air,2025-03-22,2025-04-26,2025-04-26,Delivered On Time,0,818.24,Product_0031,Electronics,21.93,SUP017,Supplier_017,Japan,Tokyo,28,4.5,0.82,Warehouse_04,Bengaluru,Karnataka,94055,37,35,Yes
ORD010943,2026-08-19,CUST01419,PROD0174,WH08,82,Standard,In Transit,208.17,17069.94,SHIP010943,SUP018,WH08,Delhi,Rail,2026-08-19,2026-09-16,2026-09-17,In Transit,1,275.18,Product_0174,Automotive,14.57,SUP018,Supplier_018,Germany,Berlin,27,4.0,0.95,Warehouse_08,Kolkata,West Bengal,92258,29,29,No
ORD010944,2025-06-21,CUST02075,PROD0049,WH07,9,Standard,Backordered,249.69,2247.21,SHIP010944,SUP036,WH07,Pune,Road,2025-06-22,2025-07-23,2025-07-30,Delivered Late,7,410.89,Product_0049,Electronics,9.97,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_07,Delhi,Delhi,88836,39,38,No
ORD010945,2025-07-31,CUST00939,PROD0134,WH04,162,Critical,Delivered,1179.62,191098.44,SHIP010945,SUP002,WH04,Delhi,Rail,2025-08-01,2025-08-22,2025-08-27,Delivered Late,5,163.72,Product_0134,Consumer Goods,9.14,SUP002,Supplier_002,USA,Shanghai,18,3.0,0.86,Warehouse_04,Bengaluru,Karnataka,94055,27,26,No
ORD010946,2026-03-21,CUST02918,PROD0198,WH11,223,Standard,In Transit,961.51,214416.73,SHIP010946,SUP008,WH11,Hyderabad,Road,2026-03-23,2026-04-27,2026-04-28,Delivered Late,1,448.56,Product_0198,Consumer Goods,4.61,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,38,36,No
ORD010947,2025-05-29,CUST02486,PROD0106,WH03,131,Standard,In Transit,305.91,40074.21,SHIP010947,SUP028,WH03,Pune,Air,2025-05-31,2025-06-13,2025-06-13,Delivered On Time,0,1539.59,Product_0106,Electronics,6.39,SUP028,Supplier_028,China,Hanoi,9,3.9,0.93,Warehouse_03,Chennai,Tamil Nadu,83230,15,13,Yes
ORD010948,2025-01-10,CUST00285,PROD0019,WH06,129,Standard,Cancelled,445.41,57457.89,SHIP010948,SUP040,WH06,Chennai,Road,2025-01-11,2025-01-26,2025-01-29,Delivered Late,3,93.82,Product_0019,Automotive,5.79,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_06,Pune,Maharashtra,51480,19,18,No
ORD010949,2026-06-26,CUST02709,PROD0096,WH08,136,Standard,Delivered,1884.65,256312.4,SHIP010949,SUP018,WH08,Vijayawada,Road,2026-06-28,2026-08-03,2026-08-03,Delivered On Time,0,138.51,Product_0096,Industrial,18.73,SUP018,Supplier_018,Germany,Berlin,27,4.0,0.95,Warehouse_08,Kolkata,West Bengal,92258,38,36,Yes
ORD010950,2025-02-24,CUST01821,PROD0170,WH03,286,Critical,Delivered,482.48,137989.28,SHIP010950,SUP030,WH03,Pune,Rail,2025-02-26,2025-03-25,2025-04-01,Delivered Late,7,251.75,Product_0170,Consumer Goods,6.14,SUP030,Supplier_030,Germany,Mumbai,26,3.3,0.77,Warehouse_03,Chennai,Tamil Nadu,83230,36,34,No
ORD010951,2025-06-29,CUST00649,PROD0030,WH05,97,Critical,In Transit,419.89,40729.33,SHIP010951,SUP025,WH05,Delhi,Road,2025-06-29,2025-07-19,2025-07-20,Delivered Late,1,129.34,Product_0030,Industrial,14.07,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_05,Mumbai,Maharashtra,76373,21,21,No
ORD010952,2026-01-16,CUST00189,PROD0026,WH10,9,Standard,Cancelled,1570.26,14132.34,SHIP010952,SUP033,WH10,Vijayawada,Sea,2026-01-16,2026-01-27,2026-02-01,Delivered Late,5,159.65,Product_0026,Electronics,19.33,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_10,Jaipur,Rajasthan,44160,16,16,No
ORD010953,2026-02-26,CUST01726,PROD0131,WH01,278,Critical,Delivered,291.33,80989.74,SHIP010953,SUP026,WH01,Delhi,Air,2026-03-01,2026-03-06,2026-03-11,Delivered Late,5,510.83,Product_0131,Electronics,10.85,SUP026,Supplier_026,India,Bengaluru,3,4.2,0.9,Warehouse_01,Hyderabad,Telangana,50678,13,10,No
ORD010954,2026-03-27,CUST01223,PROD0161,WH10,209,Standard,Cancelled,1467.02,306607.18,SHIP010954,SUP032,WH10,Chennai,Road,2026-03-28,2026-04-13,2026-04-14,Delivered Late,1,412.2,Product_0161,Home Appliances,23.24,SUP032,Supplier_032,India,Pune,14,4.5,1.05,Warehouse_10,Jaipur,Rajasthan,44160,18,17,No
ORD010955,2025-04-03,CUST01126,PROD0050,WH12,9,Standard,In Transit,1712.27,15410.43,SHIP010955,SUP029,WH12,Bengaluru,Road,2025-04-06,2025-04-23,2025-04-23,Delivered On Time,0,109.26,Product_0050,Automotive,15.59,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_12,Coimbatore,Tamil Nadu,84929,20,17,Yes
ORD010956,2026-06-04,CUST00479,PROD0159,WH10,296,Express,Backordered,1144.53,338780.88,SHIP010956,SUP007,WH10,Hyderabad,Road,2026-06-06,2026-07-12,2026-07-14,Delivered Late,2,226.65,Product_0159,Electronics,4.36,SUP007,Supplier_007,Germany,Chennai,30,3.5,0.94,Warehouse_10,Jaipur,Rajasthan,44160,40,38,No
ORD010957,2026-02-17,CUST02651,PROD0111,WH08,292,Standard,In Transit,224.01,65410.92,SHIP010957,SUP040,WH08,Chennai,Rail,2026-02-19,2026-03-05,2026-03-15,Delivered Late,10,162.31,Product_0111,Automotive,2.77,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_08,Kolkata,West Bengal,92258,26,24,No
ORD010958,2026-01-29,CUST02044,PROD0196,WH07,147,Standard,In Transit,388.79,57152.13,SHIP010958,SUP007,WH07,Bengaluru,Rail,2026-02-01,2026-03-06,2026-03-11,Delivered Late,5,310.46,Product_0196,Home Appliances,18.3,SUP007,Supplier_007,Germany,Chennai,30,3.5,0.94,Warehouse_07,Delhi,Delhi,88836,41,38,No
ORD010959,2025-11-27,CUST02026,PROD0096,WH08,2,Express,Delivered,1884.65,3769.3,SHIP010959,SUP018,WH08,Vijayawada,Road,2025-11-27,2026-01-03,2026-01-05,Delivered Late,2,278.06,Product_0096,Industrial,18.73,SUP018,Supplier_018,Germany,Berlin,27,4.0,0.95,Warehouse_08,Kolkata,West Bengal,92258,39,39,No
ORD010960,2026-03-09,CUST00517,PROD0082,WH02,161,Standard,Delivered,2240.38,360701.18,SHIP010960,SUP005,WH02,Kolkata,Road,2026-03-11,2026-03-29,2026-04-01,Delivered Late,3,357.8,Product_0082,Automotive,11.57,SUP005,Supplier_005,Vietnam,Chennai,16,4.7,1.23,Warehouse_02,Vijayawada,Andhra Pradesh,96218,23,21,No
ORD010961,2025-06-12,CUST01889,PROD0138,WH07,64,Express,Backordered,1628.29,104210.56,SHIP010961,SUP034,WH07,Kolkata,Rail,2025-06-12,2025-07-11,2025-07-11,Delivered On Time,0,342.42,Product_0138,Home Appliances,24.66,SUP034,Supplier_034,Vietnam,Bengaluru,26,3.0,0.92,Warehouse_07,Delhi,Delhi,88836,29,29,Yes
ORD010962,2025-02-09,CUST01551,PROD0022,WH04,255,Critical,In Transit,1545.39,394074.45,SHIP010962,SUP040,WH04,Mumbai,Road,2025-02-10,2025-02-26,2025-03-08,Delivered Late,10,187.11,Product_0022,Automotive,9.02,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_04,Bengaluru,Karnataka,94055,27,26,No
ORD010963,2025-03-26,CUST01541,PROD0191,WH02,119,Standard,Delivered,127.37,15157.03,SHIP010963,SUP034,WH02,Kolkata,Sea,2025-03-27,2025-04-26,2025-04-29,Delivered Late,3,441.96,Product_0191,Consumer Goods,8.79,SUP034,Supplier_034,Vietnam,Bengaluru,26,3.0,0.92,Warehouse_02,Vijayawada,Andhra Pradesh,96218,34,33,No
ORD010964,2026-08-13,CUST02964,PROD0054,WH09,111,Express,Cancelled,72.83,8084.13,SHIP010964,SUP027,WH09,Pune,Rail,2026-08-14,2026-09-16,2026-09-16,In Transit,0,134.33,Product_0054,Electronics,23.17,SUP027,Supplier_027,USA,Mumbai,27,3.5,1.05,Warehouse_09,Ahmedabad,Gujarat,59986,34,33,Yes
ORD010965,2025-04-01,CUST02278,PROD0179,WH05,191,Express,Cancelled,784.18,149778.38,SHIP010965,SUP030,WH05,Hyderabad,Road,2025-04-02,2025-05-09,2025-05-12,Delivered Late,3,120.08,Product_0179,Home Appliances,8.48,SUP030,Supplier_030,Germany,Mumbai,26,3.3,0.77,Warehouse_05,Mumbai,Maharashtra,76373,41,40,No
ORD010966,2026-04-29,CUST02917,PROD0081,WH07,208,Critical,Backordered,810.32,168546.56,SHIP010966,SUP027,WH07,Hyderabad,Road,2026-04-30,2026-06-04,2026-06-04,Delivered On Time,0,438.27,Product_0081,Automotive,3.1,SUP027,Supplier_027,USA,Mumbai,27,3.5,1.05,Warehouse_07,Delhi,Delhi,88836,36,35,Yes
ORD010967,2026-01-20,CUST01138,PROD0132,WH04,214,Standard,Backordered,1239.17,265182.38,SHIP010967,SUP011,WH04,Hyderabad,Road,2026-01-22,2026-02-12,2026-02-14,Delivered Late,2,313.29,Product_0132,Electronics,3.28,SUP011,Supplier_011,Thailand,Shanghai,18,4.4,1.24,Warehouse_04,Bengaluru,Karnataka,94055,25,23,No
ORD010968,2025-07-12,CUST01540,PROD0037,WH10,92,Standard,Delivered,979.6,90123.2,SHIP010968,SUP039,WH10,Delhi,Air,2025-07-14,2025-07-29,2025-07-29,Delivered On Time,0,1622.75,Product_0037,Home Appliances,17.63,SUP039,Supplier_039,USA,Berlin,5,4.2,1.34,Warehouse_10,Jaipur,Rajasthan,44160,17,15,Yes
